movie_id,title,cast,genres,tags
tt10350626,Gunjan Saxena: The Kargil Girl,"Janhvi Kapoor, Pankaj Tripathi, Angad Bedi, Manav Vij","['action', 'biography', 'drama']","['Inspired', 'by', 'the', 'life', 'of', 'a', 'fearless', 'young', 'officer', 'who', 'made', 'history', 'by', 'becoming', 'the', 'first', 'Indian', 'female', 'Air', 'Force', 'officer', 'to', 'fly', 'in', 'a', 'combat', 'zone', 'during', 'the', '1999', 'Kargil', 'War', 'action', 'biography', 'drama', 'action', 'biography', 'drama', 'janhvikapoor', 'pankajtripathi', 'angadbedi', 'manavvij', 'alikhanak', 'sharansharma']"
tt13698928,Silence... Can You Hear It?,"Sahil Vaid, Saurrabh Kushwaha, Pankaj Anand, Manoj Bajpayee","['crime', 'thriller']","['When', 'everyone', 'is', 'hiding', 'the', 'truth,', 'justice', 'will', 'thrive', 'despite', 'the', 'silence.', 'Prepare', 'for', 'a', 'murder', 'mystery', 'that', 'will', 'keep', 'you', 'guessing', 'till', 'the', 'end.', 'crime', 'thriller', 'crime', 'thriller', 'sahilvaid', 'saurrabhkushwaha', 'pankajanand', 'manojbajpayee', 'abanbharuchadeohans', 'taniadeohans']"
tt23220552,Badass Ravikumar,"Prabhu Deva, Himesh Reshammiya, Sonia Kapoor","['action', 'musical']","['The', 'Xpose', 'franchise', 'now', 'goes', 'to', 'the', 'next', 'level', 'with', 'Himesh', 'Reshammiya', 'doing', 'a', 'spin-off', 'from', 'his', 'iconic', 'character', 'Ravi', 'Kumar', 'from', 'his', 'hit', 'film', ""'The"", ""Xpose'"", 'as', 'an', 'action', 'musical', 'entertainer,', 'in', 'which', 'he', 'is', 'up', 'against', '10', 'sensational', 'villains.', 'action', 'musical', 'action', 'musical', 'prabhudeva', 'himeshreshammiya', 'soniakapoor', 'himeshreshammiya']"
tt21074588,Baap,"Lankesh Bhardwaj, Sanjay Dutt, Sunny Deol, Jackie Shroff",['action'],"['Add', 'a', 'Plot', 'action', 'action', 'lankeshbhardwaj', 'sanjaydutt', 'sunnydeol', 'jackieshroff', 'vivekchauhan']"
tt6095994,Khoj,"Vikram Chatterjee, Shataf Figar, Poonam Gurung, Arnab Bhattacharya","['crime', 'mystery', 'thriller']","['When', 'a', 'doctor', 'claims', 'that', 'his', 'wife', 'has', 'gone', 'missing,', 'but', 'can', 'only', 'produce', 'a', 'single', 'photo', 'of', 'her,', 'a', 'police', 'inspector', 'begins', 'unearthing', 'secrets', 'that', 'shock', 'the', 'surrounding', 'misty', 'hill', 'town', 'of', 'India.', 'crime', 'mystery', 'thriller', 'crime', 'mystery', 'thriller', 'vikramchatterjee', 'shataffigar', 'poonamgurung', 'arnabbhattacharya', 'arkaganguly']"
tt0833476,Jhoom Barabar Jhoom,"Abhishek Bachchan, Preity G Zinta, Bobby Deol, Lara Dutta","['comedy', 'drama', 'musical']","['A', 'crazy', 'love', 'story', 'full', 'of', 'lies,', 'deceits', 'and', 'a', 'complicated', 'quadrangle', 'where', 'each', 'one', 'has', 'to', 'think', 'quickly', 'and', 'dance', 'around', 'each', ""other's"", 'emotions.', 'comedy', 'drama', 'musical', 'comedy', 'drama', 'musical', 'abhishekbachchan', 'preitygzinta', 'bobbydeol', 'laradutta', 'shaadali']"
tt3036740,Humshakals,"Saif Ali Khan, Riteish Deshmukh, Ram Kapoor, Bipasha Basu","['comedy', 'drama', 'romance']","['A', 'comedy', 'centered', 'around', 'three', 'people', 'who', 'each', 'have', 'a', 'lookalike', 'of', 'a', 'lookalike,', 'all', 'with', 'the', 'same', 'name.', 'comedy', 'drama', 'romance', 'comedy', 'drama', 'romance', 'saifalikhan', 'riteishdeshmukh', 'ramkapoor', 'bipashabasu', 'sajidkhan']"
tt0102701,Prahaar: The Final Attack,"Nana Patekar, Dimple Kapadia, Gautam Joglekar, Madhuri Dixit","['drama', 'thriller', 'action']","['Prahaar', 'is', 'the', 'story', 'of', 'Major', 'Chauhan,', 'a', 'tough', 'and', 'stern', 'soldier,', 'trained', 'to', 'destroy', 'the', 'enemy.', 'He', 'can', 'see', 'the', 'enemy', 'on', 'our', 'borders', 'but', 'is', 'unaware', 'of', 'the', 'invisible', 'enemy', 'within', 'ourselves.', '...', 'See', 'full', 'summary', '»', 'drama', 'thriller', 'action', 'drama', 'thriller', 'action', 'nanapatekar', 'dimplekapadia', 'gautamjoglekar', 'madhuridixit', 'subhankarghosh', 'nanapatekar']"
tt0326600,Maine Dil Tujhko Diya,"Sohail Khan, Sameera Reddy, Sanjay Dutt, Kabir Bedi","['action', 'romance']","['In', 'order', 'to', 'win', 'his', 'love', 'back,', 'a', 'rebellious', 'youth', 'accepts', 'a', 'deadly', 'challenge', 'from', 'her', 'father', 'with', 'several', 'hurdles.', 'action', 'romance', 'action', 'romance', 'sohailkhan', 'sameerareddy', 'sanjaydutt', 'kabirbedi', 'sohailkhan', 'azimshaikh']"
tt3483712,Raja Natwarlal,"Emraan Hashmi, Humaima Malik, Paresh Rawal, Kay Kay Menon","['crime', 'thriller']","['A', 'small-time', 'con', 'man', 'seeks', 'assistance', 'from', 'his', 'mentor', 'with', 'the', 'intention', 'of', 'settling', 'scores', 'with', 'a', 'gangster.', 'crime', 'thriller', 'crime', 'thriller', 'emraanhashmi', 'humaimamalik', 'pareshrawal', 'kaykaymenon', 'kunaldeshmukh']"
tt12861212,Chhorii,"Nushrratt Bharuccha, Mita Vashisht, Gracy Goswami, Rajesh Jais","['drama', 'horror', 'thriller']","['Eight-month', 'pregnant', 'Sakshi', 'must', 'save', 'herself', 'and', 'her', 'unborn', 'child', 'from', 'the', 'evil', 'within', 'society', 'and', 'from', 'the', 'fear', 'that', 'lies', 'in', 'the', 'paranormal', 'world.', 'drama', 'horror', 'thriller', 'drama', 'horror', 'thriller', 'nushrrattbharuccha', 'mitavashisht', 'gracygoswami', 'rajeshjais', 'vishalfuria']"
tt0085165,Andhaa Kaanoon,"Rajinikanth, Hema Malini, Reena Roy, Amitabh Bachchan","['action', 'drama']","['Two', 'siblings', 'attempt', 'to', 'avenge', 'the', 'death', 'of', 'their', 'parents.', 'But', 'the', 'sister', 'believes', 'in', 'the', 'law', 'while', 'the', 'brother', 'believes', 'in', 'administering', 'justice', 'himself.', 'action', 'drama', 'action', 'drama', 'rajinikanth', 'hemamalini', 'reenaroy', 'amitabhbachchan', 'ramaraotatineni']"
tt5178120,The Song of Scorpions,"Golshifteh Farahani, Irrfan Khan, Waheeda Rehman, Shashank Arora",['drama'],"['Aadam,', 'a', 'camel', 'trader', 'fell', 'in', 'love', 'with', 'Nooran,', 'a', 'tribal', 'woman.', 'But', 'even', 'before', 'they', 'can', 'get', 'to', 'know', 'each', 'other', 'better,', 'Nooran', 'is', 'poisoned', 'by', 'a', 'treachery', 'that', 'sets', 'her', 'on', 'a', 'perilous', 'journey', 'to', 'avenge', 'herself', 'and', 'find', 'her', 'song.', 'drama', 'drama', 'golshiftehfarahani', 'irrfankhan', 'waheedarehman', 'shashankarora', 'anupsingh']"
tt0114231,Ram Jaane,"Shah Rukh Khan, Juhi Chawla, Vivek Mushran, Pankaj Kapur","['action', 'crime', 'drama']","['A', 'social', 'worker', 'tries', 'diligently', 'to', 'steer', 'a', 'group', 'of', 'wayward', 'street', 'urchins', 'on', 'the', 'right', 'path.', 'But', 'his', 'childhood', 'friend,', 'now', 'a', 'fearless', 'gangster,', 'plans', 'to', 'bring', 'the', 'children', 'into', 'his', 'fold.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'shahrukhkhan', 'juhichawla', 'vivekmushran', 'pankajkapur', 'rajivmehra']"
tt5785200,Machine,"Kiara Advani, Rishabh Arora, Mustafa Burmawala, Shabbir Burmawala","['action', 'mystery', 'romance']","['Machine', 'depicts', 'the', 'story', 'of', 'racing', 'enthusiasts', ',', 'who', 'meet', 'each', 'other', 'under', 'mysterious', 'circumstances.', 'As', 'their', 'bond', 'becomes', 'stronger,', 'they', 'eventually', 'fall', 'in', 'love.', 'However,', 'new', 'things', 'begin', 'to', 'unfold,', 'which', 'change', 'their', 'lives', 'forever', 'action', 'mystery', 'romance', 'action', 'mystery', 'romance', 'kiaraadvani', 'rishabharora', 'mustafaburmawala', 'shabbirburmawala', 'abbasalibhaiburmawalla', 'mastanalibhaiburmawalla', 'abinashrout']"
tt17320574,Acting Ka Bhoot,"Aham Sharma, Rajni Katiyar, Saanand Verma, Ishtiyak Khan","['comedy', 'crime']","['Two', 'Con', 'Artists', 'with', 'shattered', 'lives', 'and', 'dreams', 'who', 'end', 'up', 'falling', 'in', 'love,', 'while', 'trying', 'to', 'scam', 'each', 'other.', 'comedy', 'crime', 'comedy', 'crime', 'ahamsharma', 'rajnikatiyar', 'saanandverma', 'ishtiyakkhan', 'shashankkumar']"
tt0255212,Hamara Dil Aapke Paas Hai,"Anil Kapoor, Aishwarya Rai Bachchan, Sonali Bendre, Puru Rajkumar","['action', 'drama', 'romance']","['Inspired', 'by', 'the', 'Telugu', 'film,', '""Pelli', 'Chuskundam,""', 'the', 'plot', 'follows', 'the', 'life', 'of', 'a', 'rape', 'victim', '(Aishwarya', 'Rai).', 'Now,', 'a', 'disgrace', 'to', 'her', 'family,', 'she', 'is', 'turned', 'away', 'from', 'her', 'house', 'after', 'the', '...', 'See', 'full', 'summary', '»', 'action', 'drama', 'romance', 'action', 'drama', 'romance', 'anilkapoor', 'aishwaryaraibachchan', 'sonalibendre', 'pururajkumar', 'satishkaushik']"
tt0285958,Pyaar Ishq Aur Mohabbat,"Arjun Rampal, Kirti Reddy, Suniel Shetty, Aftab Shivdasani","['drama', 'musical', 'romance']","['Young', 'and', 'beautiful', 'Isha', 'Nair', 'has', 'three', 'admirers', '-', 'Yash', 'Sabharwal,', 'Gaurav', 'Saxena', 'and', 'Taj', 'Bharadwaj;', 'all', 'of', 'them', 'comes', 'from', 'affluent', 'backgrounds', 'and', 'are', 'willing', 'to', 'go', 'to', 'any', 'length', 'in', 'order', '...', 'See', 'full', 'summary', '»', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'arjunrampal', 'kirtireddy', 'sunielshetty', 'aftabshivdasani', 'rajivrai']"
tt7963804,Pantham,"Gopichand, Mehreen Pirzada, Ajay, Joy Badlani",['action'],"['Vikranth', 'is', 'a', 'vigilante', 'who', 'has', 'targeted', ""'Nayak"", ""Bhai'"", 'and', 'his', 'money.', 'Who', 'is', 'Vikranth', 'and', 'what', 'is', 'his', 'beef', 'with', 'Nayak', 'forms', 'the', 'crux', 'of', 'the', 'story.', 'action', 'action', 'gopichand', 'mehreenpirzada', 'ajay', 'joybadlani', 'k.chakravarthyreddy']"
tt0456500,Kyaa Kool Hai Hum,"Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia","['comedy', 'mystery']","['Karan', 'and', 'Rahul', 'are', 'fashion', 'designers', 'and', 'surives', 'on', 'food', 'of', 'others', 'functions.', 'But', 'some', 'twists', 'and', 'confusion', 'changes', 'their', 'life.', 'comedy', 'mystery', 'comedy', 'mystery', 'tussharkapoor', 'riteishdeshmukh', 'ishakoppikar', 'nehadhupia', 'sangeethsivan']"
tt7527082,Hamid,"Talha Arshad Reshi, Vikas Kumar, Rasika Dugal, Sumit Kaul",['drama'],"['Eight', 'year-old', 'Hamid', 'learns', 'that', '786', 'is', ""God's"", 'number', 'and', 'decides', 'to', 'try', 'and', 'reach', 'out', 'to', 'God,', 'by', 'dialing', 'this', 'number.', 'He', 'wants', 'to', 'talk', 'to', 'his', 'father,', 'who', 'his', 'mother', 'tells', 'him', 'has', 'gone', 'to', 'Allah.', 'One', 'fine', 'day', 'the', 'phone', 'call', 'is', 'answered.', 'drama', 'drama', 'talhaarshadreshi', 'vikaskumar', 'rasikadugal', 'sumitkaul', 'aijazkhan']"
tt0493437,Apna Sapna Money Money,"Riteish Deshmukh, Shreyas Talpade, Riya Sen, Koena Mitra","['comedy', 'musical', 'romance']","['Kishan', 'is', 'a', 'young', 'man', 'from', 'Goa', 'whose', 'brain', 'is', 'full', 'of', 'every', 'conceivable', 'trick', 'to', 'make', 'a', 'quick', 'buck.', 'He', 'cons', 'people', 'by', 'slipping', 'into', 'different', 'outfits', 'and', 'by', 'assuming', 'many', 'guises.', 'Julie,', 'is', '...', 'See', 'full', 'summary', '»', 'comedy', 'musical', 'romance', 'comedy', 'musical', 'romance', 'riteishdeshmukh', 'shreyastalpade', 'riyasen', 'koenamitra', 'sangeethsivan']"
tt0272062,Daag: The Fire,"Sanjay Dutt, Chandrachur Singh, Mahima Chaudhry, Shakti Kapoor","['action', 'drama', 'thriller']","['Karan,', 'a', 'former', 'soldier', 'tries', 'to', 'extract', 'revenge', 'from', 'a', 'corrupted', 'lawyer.', 'In', 'the', 'process,', 'the', 'lawyer', 'loses', 'his', 'mental', 'balance', 'and', 'Karan', 'needs', 'to', 'treat', 'him', 'to', 'get', 'him', 'killed.', 'action', 'drama', 'thriller', 'action', 'drama', 'thriller', 'sanjaydutt', 'chandrachursingh', 'mahimachaudhry', 'shaktikapoor', 'rajkanwar']"
tt0833484,The Killer,"Irrfan Khan, Emraan Hashmi, Priyanka Kothari, Bharti Achrekar","['action', 'crime', 'drama']","['A', 'cab', 'driver', 'finds', 'himself', 'held', 'hostage', 'by', 'a', 'hitman', 'who', 'forces', 'him', 'to', 'drive', 'through', 'the', 'roads', 'of', 'Dubai', 'and', 'help', 'him', 'kill', 'his', 'targets.', 'action', 'crime', 'drama', 'action', 'crime', 'drama', 'irrfankhan', 'emraanhashmi', 'priyankakothari', 'bhartiachrekar', 'hasnainhyderabadwala', 'rakshamistry']"
tt23875222,Mission Lion,"Tiger Shroff, Sara Ali Khan, Hiten Patel, Atul Sharma",['thriller'],"['Add', 'a', 'Plot', 'thriller', 'thriller', 'tigershroff', 'saraalikhan', 'hitenpatel', 'atulsharma', 'jaganshakti']"
tt26627624,Siren,"Praveer Shetty, Lasya Ponnu Ash, Achyuth Kumar, Pavitra Lokesh","['crime', 'thriller']","['Samarth,', 'a', 'young', 'IPS', 'officer,', 'is', 'given', 'his', 'first', 'assignment', 'to', 'solve', 'a', 'murder', 'case.', 'As', 'he', 'investigates,', 'a', ""pandora's"", 'box', 'opens.', 'Can', 'he', 'solve', 'it?', 'crime', 'thriller', 'crime', 'thriller', 'praveershetty', 'lasyaponnuash', 'achyuthkumar', 'pavitralokesh', 'rajavenkiya']"
tt8976992,Laila Aur Satt Geet,"Navjot Randhawa, Sadakkit Bijran, Shahnawaz Bhat, Ranjit Khajuria",['drama'],"['Laila', 'Aur', 'Satt', 'Geet', 'is', 'part', 'allegory,', 'part', 'ethnographic', 'study,', 'and', 'part', 'feminist', 'fairy', 'tale,', 'using', 'the', 'narrative', 'device', 'of', 'local', 'folk', 'songs', '-', 'seven,', 'to', 'be', 'exact', '-', 'to', 'describe', 'the', 'protagonist', '-', ""Laila's"", 'inner', 'and', 'outer', 'worlds.', 'drama', 'drama', 'navjotrandhawa', 'sadakkitbijran', 'shahnawazbhat', 'ranjitkhajuria', 'pushpendrasingh']"
tt1292703,Oye Lucky! Lucky Oye!,"Abhay Deol, Paresh Rawal, Nitu Chandra, Archana Puran Singh","['comedy', 'crime', 'drama']","['Lovinder', 'Singh,', 'a', 'thief', 'now', 'in', 'custody', 'and', 'facing', 'trial,', 'reflects', 'on', 'his', 'life', 'of', 'crime', 'while', 'the', 'press', 'reflect', 'on', 'how', 'he', 'managed', 'to', 'get', 'away', 'with', 'so', 'much', 'before', 'being', 'arrested.', 'comedy', 'crime', 'drama', 'comedy', 'crime', 'drama', 'abhaydeol', 'pareshrawal', 'nituchandra', 'archanapuransingh', 'dibakarbanerjee']"
tt10463030,Bhoot: Part One - The Haunted Ship,"Vicky Kaushal, Ashutosh Rana, Meher Vij, Akash Dhar","['horror', 'mystery', 'thriller']","['A', 'bereaved', 'shipping', 'officer', 'investigates', 'the', 'mystery', 'behind', 'a', 'ghost', 'ship', 'that', 'washes', 'ashore', 'in', 'Mumbai.', 'horror', 'mystery', 'thriller', 'horror', 'mystery', 'thriller', 'vickykaushal', 'ashutoshrana', 'mehervij', 'akashdhar', 'bhanupratapsingh']"
tt6265050,Shabaash Mithu,"Taapsee Pannu, Vijay Raaz, Geeta Agrawal Sharma, Sameer Dharmadhikari","['biography', 'drama', 'sport']","['A', 'biopic', 'based', 'on', 'the', 'life', 'and', 'struggles', 'of', 'Mithali', 'Raj,', 'Indian', 'Cricketer,', 'and', 'captain', 'of', 'the', 'Indian', 'National', 'Cricket', 'team.', 'biography', 'drama', 'sport', 'biography', 'drama', 'sport', 'taapseepannu', 'vijayraaz', 'geetaagrawalsharma', 'sameerdharmadhikari', 'srijitmukherji']"
tt0437238,Hulchul,"Akshaye Khanna, Kareena Kapoor, Amrish Puri, Lakshmi","['action', 'comedy', 'drama']","['A', 'man', 'and', 'woman', 'from', 'feuding', 'families', 'each', 'pretend', 'to', 'fall', 'in', 'love,', 'as', 'part', 'of', 'a', 'revenge', 'plot.', 'Chaos', 'ensues', 'when', 'their', 'fake', 'romance', 'becomes', 'a', 'reality.', 'action', 'comedy', 'drama', 'action', 'comedy', 'drama', 'akshayekhanna', 'kareenakapoor', 'amrishpuri', 'lakshmi', 'priyadarshan']"
tt8108206,Saand Ki Aankh,"Taapsee Pannu, Bhumi Pednekar, Prakash Jha, Vineet Kumar Singh","['biography', 'drama']","['Both', 'over', 'the', 'age', 'of', '60,', 'Chandro', 'Tomar', 'and', 'Prakashi', 'Tomar', 'inspire', 'other', 'women', 'in', 'India', 'when', 'they', 'demonstrate', 'their', 'expert', 'sharpshooting', 'skills.', 'biography', 'drama', 'biography', 'drama', 'taapseepannu', 'bhumipednekar', 'prakashjha', 'vineetkumarsingh', 'tusharhiranandani']"
tt0111625,Vijaypath,"Ajay Devgn, Tabu, Suresh Oberoi, Reema Lagoo","['action', 'drama', 'romance']","['When', 'a', 'notorious', 'criminal', 'is', 'apprehended', 'by', 'an', 'industrious', 'inspector', 'and', 'subsequently', 'convicted', 'by', 'the', ""officer's"", 'brother,', 'he', 'seeks', 'the', 'ultimate', 'revenge', 'against', 'the', 'family.', 'action', 'drama', 'romance', 'action', 'drama', 'romance', 'ajaydevgn', 'tabu', 'sureshoberoi', 'reemalagoo', 'faroghsiddique']"
tt13451738,Kodiyil Oruvan,"Vijay Antony, Aathmika, Divya Prabha, Ramachandra Raju","['action', 'drama']","['Situations', 'push', 'a', 'common', 'man', 'to', 'oppose', 'an', 'influential', 'guy', 'in', 'his', 'area', 'and', 'how', 'he', 'develops', 'himself', 'stronger', 'to', 'fight', 'back', 'his', 'enemies', 'forms', 'the', 'crux', 'of', 'the', 'story.', 'action', 'drama', 'action', 'drama', 'vijayantony', 'aathmika', 'divyaprabha', 'ramachandraraju', 'anandakrishnan']"
tt7162758,Paltan,"Jackie Shroff, Arjun Rampal, Sonu Sood, Gurmeet Choudhary","['action', 'drama', 'history']","['An', 'action-war', 'drama', 'based', 'on', 'the', '1967', 'Nathu', 'La', 'and', 'Cho', 'La', 'clashes', 'along', 'the', 'Sikkim', 'border', 'after', '1962', 'Sino-Indian', 'War.', 'action', 'drama', 'history', 'action', 'drama', 'history', 'jackieshroff', 'arjunrampal', 'sonusood', 'gurmeetchoudhary', 'j.p.dutta']"
tt0299108,Rehnaa Hai Terre Dil Mein,"Madhavan, Saif Ali Khan, Dia Mirza, Vrajesh Hirjee","['comedy', 'drama', 'musical']","['Maddy', 'impersonates', 'Rajeev,', 'the', 'person', 'his', 'love', 'interest,', 'Reena,', 'is', 'about', 'to', 'marry', 'and', 'attempts', 'to', 'woo', 'her.', 'However,', 'he', 'is', 'unprepared', 'for', 'the', 'moment', 'when', 'the', 'truth', 'will', 'be', 'revealed.', 'comedy', 'drama', 'musical', 'comedy', 'drama', 'musical', 'madhavan', 'saifalikhan', 'diamirza', 'vrajeshhirjee', 'gauthamvasudevmenon']"
tt0833553,Ta Ra Rum Pum,"Saif Ali Khan, Rani Mukerji, Jaaved Jaaferi, Ali Haji","['comedy', 'drama', 'family']","['Ace', 'car', 'racer', 'RV', 'and', 'his', 'wife', 'have', 'the', 'world', 'at', 'their', 'feet.', 'But', 'he', 'has', 'an', 'accident', 'and', 'his', 'world', 'is', 'turned', 'upside', 'down.', 'Can', 'he', 'reclaim', 'his', 'lost', 'glory?', 'comedy', 'drama', 'family', 'comedy', 'drama', 'family', 'saifalikhan', 'ranimukerji', 'jaavedjaaferi', 'alihaji', 'siddharthanand']"
tt11112526,Indoo Ki Jawani,"Kiara Advani, Aditya Seal, Mallika Dua, Kimsa Sok","['comedy', 'drama']","['A', 'coming-of-age', 'story', 'of', 'a', 'girl', 'who', 'experience', 'life', 'through', 'misadventures', '&', 'dating', 'apps.', 'comedy', 'drama', 'comedy', 'drama', 'kiaraadvani', 'adityaseal', 'mallikadua', 'kimsasok', 'abirsengupta']"
tt1954206,The Dirty Picture,"Vidya Balan, Emraan Hashmi, Tusshar Kapoor, Naseeruddin Shah","['biography', 'comedy', 'drama']","['The', 'love', 'story', 'between', 'an', 'actress', 'and', 'a', 'director,', 'inspired', 'by', 'the', 'life', 'of', 'the', 'late', 'south', 'Indian', 'actress', 'Silk', 'Smitha.', 'biography', 'comedy', 'drama', 'biography', 'comedy', 'drama', 'vidyabalan', 'emraanhashmi', 'tussharkapoor', 'naseeruddinshah', 'milanluthria']"
tt9495690,Pagalpanti,"Anil Kapoor, John Abraham, Ileana D'Cruz, Arshad Warsi","['action', 'comedy']","['3', 'men,', 'considered', 'as', 'losers', 'in', 'their', 'lives', 'by', 'the', 'people,', 'plan', 'to', 'get', 'rich', 'along', 'with', 'their', 'girlfriends', 'by', 'fooling', '2', 'gangsters', 'and', 'robbing', 'their', 'money.', 'action', 'comedy', 'action', 'comedy', 'anilkapoor', 'johnabraham', ""ileanad'cruz"", 'arshadwarsi', 'aneesbazmee']"
tt0330217,Dil Ka Rishta,"Arjun Rampal, Aishwarya Rai Bachchan, Priyanshu Chatterjee, Rakhee Gulzar","['drama', 'musical', 'romance']","['A', 'man', 'faces', 'a', 'dilemma', 'after', 'he', 'accidentally', 'kills', 'his', ""lover's"", 'fiancee', 'and', 'hides', 'this', 'secret', 'from', 'her,', 'not', 'knowing', 'that', 'it', 'may', 'create', 'a', 'rift', 'in', 'their', 'lives.', 'drama', 'musical', 'romance', 'drama', 'musical', 'romance', 'arjunrampal', 'aishwaryaraibachchan', 'priyanshuchatterjee', 'rakheegulzar', 'nareshmalhotra']"
tt10885444,Khaali Peeli,"Ishaan Khattar, Ananya Panday, Sayeem Afran, Jaideep Ahlawat","['action', 'comedy', 'romance']","['Follows', 'a', 'taxi', 'driver', 'who', 'picks', 'up', 'a', 'girl', 'while', 'he', 'is', 'on', 'the', 'run', 'and', 'ends', 'up', 'in', 'a', 'crazy', 'roller-coaster', 'of', 'events.', 'action', 'comedy', 'romance', 'action', 'comedy', 'romance', 'ishaankhattar', 'ananyapanday', 'sayeemafran', 'jaideepahlawat', 'maqboolkhan']"
tt0178186,Aandhi,"Suchitra Sen, Sanjeev Kumar, Om Shivpuri, Manmohan","['drama', 'romance']","['Hotel', 'manager', 'J.K.', '(Sanjeev', 'Kumar)', 'works', 'there.', 'One', 'day,', 'he', 'bravely', 'steps', 'in', 'to', 'save', 'Aarti,', 'the', 'drunken', 'daughter', 'of', 'a', 'politician', '(Suchitra', 'Sen).', 'Aarti', 'and', 'J.K.', 'have', 'a', 'small', 'ceremony', 'to', '...', 'See', 'full', 'summary', '»', 'drama', 'romance', 'drama', 'romance', 'suchitrasen', 'sanjeevkumar', 'omshivpuri', 'manmohan', 'gulzar']"
tt3836958,Shamitabh,"Amitabh Bachchan, Dhanush, Akshara Haasan, Abhinaya",['drama'],"['An', 'aspiring', 'actor', 'with', 'the', 'inability', 'to', 'speak,', 'joins', 'forces', 'with', 'a', 'man', 'who', 'has', 'a', 'powerful', 'voice.', 'Together', 'they', 'take', 'the', 'film', 'industry', 'by', 'storm,', 'but', 'will', 'their', 'egos', 'get', 'in', 'the', 'way?', 'drama', 'drama', 'amitabhbachchan', 'dhanush', 'aksharahaasan', 'abhinaya', 'r.balki']"
tt1629715,Miss Lovely,"Nawazuddin Siddiqui, Niharika Singh, Anil George, Zeena Bhatia","['crime', 'drama', 'romance']","['A', 'Hindi', 'feature', 'film', 'set', 'in', 'the', 'lower', 'depths', 'of', ""Bombay's"", '""C""', 'grade', 'film', 'industry.', 'Miss', 'Lovely', 'follows', 'the', 'devastating', 'story', 'of', 'two', 'brothers', 'who', 'produce', 'sleazy', 'horror', 'films', 'in', 'the', 'mid-1980s.', 'crime', 'drama', 'romance', 'crime', 'drama', 'romance', 'nawazuddinsiddiqui', 'niharikasingh', 'anilgeorge', 'zeenabhatia', 'ashimahluwalia']"
tt0084866,Vidhaata,"Tom Alter, Harbans Darshan M. Arora, Birbal, Krishan Dhawan","['action', 'drama']","['When', 'Kunal', 'decides', 'to', 'avenge', 'Abu', ""Baba's"", 'death,', 'he', 'discovers', 'his', ""grandfather's"", 'true', 'identity', 'and', 'the', 'reason', 'behind', 'his', ""father's"", 'death.', 'action', 'drama', 'action', 'drama', 'tomalter', 'harbansdarshanm.arora', 'birbal', 'krishandhawan', 'subhashghai']"
tt0070558,Pran Jaye Par Vachan Na Jaye,"Sunil Dutt, Rekha, Bindu Desai, Ranjeet Bedi","['action', 'drama', 'musical']","['Raja', 'Thakur', '(Sunil', 'Dutt)', 'is', 'an', 'outlaw', 'who', 'fights', 'oppression', 'and', 'corruption', 'in', 'his', 'own', 'unique', 'way.', 'This', 'Robin', 'Hood', 'like', 'figure', 'is', 'a', 'feared', 'and', 'respected', 'figure', 'among', 'the', 'villagers', 'and', 'when', '...', 'See', 'full', 'summary', '»', 'action', 'drama', 'musical', 'action', 'drama', 'musical', 'sunildutt', 'rekha', 'bindudesai', 'ranjeetbedi', 's.aliraza']"
tt0193102,Dil Ka Kya Kasoor,"Prithvi Vazir, Divya Bharti, Sanam, Laxmikant Berde","['musical', 'romance']","['Shalini', 'Saxena', 'lives', 'a', 'wealthy', 'life-style', 'with', 'her', 'brother', 'Rajesh.', 'She', 'attends', 'college', 'and', 'writes', 'a', 'few', 'poems', 'under', 'the', 'name', 'Seema', 'as', 'part', 'time', 'activity,', 'she', 'meets', 'her', 'fellow', 'collegian', 'an', '...', 'See', 'full', 'summary', '»', 'musical', 'romance', 'musical', 'romance', 'prithvivazir', 'divyabharti', 'sanam', 'laxmikantberde', ""lawrenced'souza""]"
tt0111308,Suhaag,"Ajay Devgn, Akshay Kumar, Karisma Kapoor, Nagma","['action', 'comedy', 'drama']","['Collegian', 'Ajay', 'Sharma', 'was', 'born', 'on', '2', 'April', '1968', 'and', 'lives', 'in', 'Bombay', 'with', 'his', 'widowed', 'mom', 'Asha.', 'He', 'is', 'friendly', 'with', 'fellow-collegian', 'Raj', 'Sinha,', 'from', 'a', 'wealthy', 'family.', 'Ajay', 'often', 'gets', 'beaten', '...', 'See', 'full', 'summary', '»', 'action', 'comedy', 'drama', 'action', 'comedy', 'drama', 'ajaydevgn', 'akshaykumar', 'karismakapoor', 'nagma', 'kukukohli']"
tt0110942,Raja Babu,"Govinda, Karisma Kapoor, Shakti Kapoor, Kader Khan","['action', 'comedy', 'drama']","['A', 'man', 'tries', 'to', 'become', 'a', 'better', 'son', 'after', 'his', 'intended', 'bride', 'rejects', 'him', 'and', 'he', 'learns', 'he', 'was', 'adopted', 'from', 'a', 'poor', 'family.', 'action', 'comedy', 'drama', 'action', 'comedy', 'drama', 'govinda', 'karismakapoor', 'shaktikapoor', 'kaderkhan', 'daviddhawan']"
